order_id,customer_id,product,category,price,quantity,date,country
159725,C809,Watch,Fashion,200,3,2024-12-13,Canada
159726,C398,Tablet,Electronics,300,3,2024-01-31,Canada
159727,C801,Watch,Fashion,200,5,2024-05-19,France
159728,C400,Jacket,Fashion,150,5,2024-09-12,France
159729,C769,Phone,Electronics,600,5,2024-01-19,India
159730,C732,Shoes,Fashion,120,2,2024-03-26,France
159731,C714,Tablet,Electronics,300,3,2024-01-10,India
159732,C877,Shoes,Fashion,120,1,2024-04-20,Australia
159733,C250,Tablet,Electronics,300,3,2024-08-16,USA
159734,C470,Watch,Fashion,200,5,2024-03-30,India
159735,C059,Laptop,Electronics,800,3,2024-11-15,USA
159736,C278,Jacket,Fashion,150,5,2024-05-30,UK
159737,C749,Phone,Electronics,600,3,2024-10-21,Germany
159738,C003,Watch,Fashion,200,2,2024-07-09,France
159739,C902,Watch,Fashion,200,4,2024-06-27,Canada
159740,C729,Shoes,Fashion,120,5,2024-03-24,Australia
159741,C883,Jacket,Fashion,150,4,2024-03-30,Canada
159742,C303,Watch,Fashion,200,5,2024-08-04,Canada
159743,C320,Jacket,Fashion,150,4,2024-08-18,Australia
159744,C295,Shoes,Fashion,120,3,2024-03-15,France
159745,C774,Phone,Electronics,600,3,2024-08-07,France
159746,C018,Tablet,Electronics,300,4,2024-07-13,India
159747,C469,Watch,Fashion,200,5,2024-11-29,Canada
159748,C392,Shoes,Fashion,120,1,2024-09-20,India
159749,C802,Headphones,Electronics,80,5,2024-12-19,India
159750,C472,Bag,Fashion,50,2,2024-03-29,France
159751,C932,Tablet,Electronics,300,5,2024-05-10,USA
159752,C332,Watch,Fashion,200,5,2024-01-20,Australia
159753,C390,Laptop,Electronics,800,4,2024-06-26,India
159754,C005,Shoes,Fashion,120,2,2024-03-22,Canada
159755,C887,Shoes,Fashion,120,3,2024-12-04,France
159756,C199,Phone,Electronics,600,5,2024-04-16,Germany
159757,C475,Headphones,Electronics,80,2,2024-06-19,Canada
159758,C676,Phone,Electronics,600,1,2024-02-22,USA
159759,C986,Laptop,Electronics,800,3,2024-07-18,Canada
159760,C032,Shoes,Fashion,120,2,2024-04-17,Canada
159761,C841,Phone,Electronics,600,2,2024-05-10,India
159762,C084,Watch,Fashion,200,4,2024-07-20,Australia
159763,C997,Headphones,Electronics,80,1,2024-12-12,UK
159764,C524,Bag,Fashion,50,2,2024-01-28,Germany
159765,C398,Tablet,Electronics,300,3,2024-03-19,France
159766,C520,Phone,Electronics,600,4,2024-05-04,India
159767,C018,Laptop,Electronics,800,4,2024-11-24,Canada
159768,C735,Jacket,Fashion,150,1,2024-01-18,Canada
159769,C775,Watch,Fashion,200,4,2024-03-03,Germany
159770,C399,Headphones,Electronics,80,5,2024-05-25,UK
159771,C848,Headphones,Electronics,80,4,2024-06-28,France
159772,C555,Tablet,Electronics,300,1,2024-08-03,India
159773,C126,Watch,Fashion,200,1,2024-08-22,France
159774,C535,Headphones,Electronics,80,2,2024-04-28,USA
159775,C857,Laptop,Electronics,800,3,2024-12-09,UK
159776,C503,Bag,Fashion,50,4,2024-10-14,USA
159777,C285,Headphones,Electronics,80,4,2024-04-10,Australia
159778,C726,Laptop,Electronics,800,3,2024-10-03,USA
159779,C791,Shoes,Fashion,120,1,2024-04-11,Australia
159780,C671,Jacket,Fashion,150,2,2024-04-22,Canada
159781,C371,Laptop,Electronics,800,4,2024-11-23,USA
159782,C967,Phone,Electronics,600,3,2024-11-06,Canada
159783,C688,Phone,Electronics,600,3,2024-10-02,UK
159784,C742,Tablet,Electronics,300,2,2024-06-13,Germany
159785,C473,Watch,Fashion,200,3,2024-01-31,India
159786,C638,Headphones,Electronics,80,4,2024-08-15,USA
159787,C589,Watch,Fashion,200,2,2024-03-20,USA
159788,C483,Shoes,Fashion,120,3,2024-11-24,Canada
159789,C822,Jacket,Fashion,150,5,2024-04-12,France
159790,C931,Phone,Electronics,600,2,2024-03-12,Germany
159791,C618,Headphones,Electronics,80,4,2024-08-15,Australia
159792,C621,Jacket,Fashion,150,5,2024-04-03,Canada
159793,C680,Shoes,Fashion,120,4,2024-06-24,France
159794,C147,Phone,Electronics,600,3,2024-06-07,USA
159795,C612,Headphones,Electronics,80,2,2024-11-08,USA
159796,C106,Phone,Electronics,600,1,2024-04-09,Canada
159797,C304,Shoes,Fashion,120,1,2024-10-29,UK
159798,C540,Phone,Electronics,600,2,2024-12-05,India
159799,C302,Watch,Fashion,200,5,2024-01-30,India
159800,C877,Shoes,Fashion,120,1,2024-10-21,USA
159801,C093,Shoes,Fashion,120,2,2024-07-17,Canada
159802,C982,Tablet,Electronics,300,3,2024-02-02,Canada
159803,C657,Shoes,Fashion,120,4,2024-01-28,Australia
159804,C992,Watch,Fashion,200,5,2024-02-03,USA
159805,C360,Laptop,Electronics,800,2,2024-01-22,Australia
159806,C693,Shoes,Fashion,120,4,2024-11-05,Australia
159807,C779,Laptop,Electronics,800,2,2024-12-30,Germany
159808,C131,Phone,Electronics,600,5,2024-04-22,India
159809,C458,Shoes,Fashion,120,3,2024-09-02,India
159810,C297,Watch,Fashion,200,2,2024-02-05,India
159811,C195,Tablet,Electronics,300,1,2024-12-14,France
159812,C993,Tablet,Electronics,300,5,2024-12-02,India
159813,C227,Shoes,Fashion,120,1,2024-04-05,Australia
159814,C247,Watch,Fashion,200,1,2024-01-02,India
159815,C415,Jacket,Fashion,150,1,2024-09-22,Australia
159816,C152,Shoes,Fashion,120,2,2024-03-21,Australia
159817,C817,Watch,Fashion,200,2,2024-01-04,UK
159818,C676,Phone,Electronics,600,3,2024-10-22,Australia
159819,C848,Tablet,Electronics,300,4,2024-10-12,France
159820,C788,Bag,Fashion,50,4,2024-12-30,India
159821,C928,Laptop,Electronics,800,5,2024-10-14,Germany
159822,C519,Shoes,Fashion,120,2,2024-04-19,Canada
159823,C243,Watch,Fashion,200,3,2024-01-01,USA
159824,C968,Phone,Electronics,600,4,2024-12-30,USA
159825,C202,Tablet,Electronics,300,2,2024-07-17,France
159826,C448,Headphones,Electronics,80,5,2024-02-09,Australia
159827,C289,Headphones,Electronics,80,3,2024-03-19,USA
159828,C380,Shoes,Fashion,120,4,2024-05-12,France
159829,C566,Laptop,Electronics,800,1,2024-05-02,India
159830,C288,Jacket,Fashion,150,4,2024-12-14,Canada
159831,C134,Headphones,Electronics,80,1,2024-01-15,USA
159832,C254,Phone,Electronics,600,3,2024-04-11,USA
159833,C804,Bag,Fashion,50,5,2024-01-05,Australia
159834,C299,Tablet,Electronics,300,4,2024-12-26,Canada
159835,C956,Jacket,Fashion,150,3,2024-07-16,Germany
159836,C034,Laptop,Electronics,800,1,2024-04-25,India
159837,C775,Headphones,Electronics,80,2,2024-01-12,UK
159838,C519,Shoes,Fashion,120,1,2024-02-22,Germany
159839,C967,Laptop,Electronics,800,2,2024-05-05,Australia
159840,C495,Shoes,Fashion,120,3,2024-10-29,Germany
159841,C611,Bag,Fashion,50,1,2024-02-17,Australia
159842,C883,Headphones,Electronics,80,3,2024-02-12,Canada
159843,C768,Watch,Fashion,200,2,2024-10-01,USA
159844,C321,Jacket,Fashion,150,5,2024-02-29,France
159845,C950,Phone,Electronics,600,4,2024-12-19,USA
159846,C286,Shoes,Fashion,120,3,2024-10-08,Canada
159847,C482,Watch,Fashion,200,4,2024-10-17,USA
159848,C166,Tablet,Electronics,300,4,2024-10-26,Canada
159849,C156,Laptop,Electronics,800,2,2024-10-26,Australia
159850,C368,Watch,Fashion,200,4,2024-09-25,UK
159851,C005,Watch,Fashion,200,5,2024-08-25,France
159852,C530,Watch,Fashion,200,2,2024-09-04,Australia
159853,C003,Phone,Electronics,600,1,2024-09-04,UK
159854,C720,Bag,Fashion,50,5,2024-12-06,India
159855,C315,Bag,Fashion,50,1,2024-04-29,USA
159856,C432,Jacket,Fashion,150,3,2024-12-05,USA
159857,C011,Tablet,Electronics,300,1,2024-09-27,UK
159858,C104,Laptop,Electronics,800,4,2024-06-29,India
159859,C114,Watch,Fashion,200,3,2024-08-09,USA
159860,C209,Jacket,Fashion,150,3,2024-01-05,Canada
159861,C474,Bag,Fashion,50,2,2024-06-14,Australia
159862,C436,Jacket,Fashion,150,4,2024-12-19,India
159863,C321,Phone,Electronics,600,3,2024-04-17,France
159864,C698,Laptop,Electronics,800,3,2024-04-26,France
159865,C926,Phone,Electronics,600,3,2024-04-17,India
159866,C757,Watch,Fashion,200,4,2024-02-04,Germany
159867,C852,Phone,Electronics,600,2,2024-12-12,UK
159868,C068,Watch,Fashion,200,4,2024-04-14,UK
159869,C344,Shoes,Fashion,120,2,2024-05-02,UK
159870,C451,Shoes,Fashion,120,5,2024-09-25,USA
159871,C002,Shoes,Fashion,120,4,2024-11-29,USA
159872,C709,Laptop,Electronics,800,3,2024-03-31,India
159873,C209,Shoes,Fashion,120,5,2024-10-10,France
159874,C493,Headphones,Electronics,80,1,2024-02-05,UK
159875,C367,Tablet,Electronics,300,5,2024-07-21,Australia
159876,C615,Watch,Fashion,200,4,2024-08-18,Germany
159877,C481,Laptop,Electronics,800,5,2024-04-07,France
159878,C798,Watch,Fashion,200,3,2024-05-14,India
159879,C114,Shoes,Fashion,120,3,2024-05-23,Germany
159880,C867,Watch,Fashion,200,4,2024-08-14,Australia
159881,C812,Phone,Electronics,600,1,2024-10-30,Germany
159882,C282,Jacket,Fashion,150,3,2024-04-04,UK
159883,C027,Phone,Electronics,600,1,2024-02-04,USA
159884,C132,Bag,Fashion,50,5,2024-05-27,France
159885,C899,Jacket,Fashion,150,3,2024-03-03,Australia
159886,C039,Tablet,Electronics,300,4,2024-02-21,Canada
159887,C962,Watch,Fashion,200,5,2024-01-06,UK
159888,C859,Jacket,Fashion,150,2,2024-05-24,Germany
159889,C559,Bag,Fashion,50,1,2024-10-13,Canada
159890,C196,Tablet,Electronics,300,3,2024-10-04,USA
159891,C790,Laptop,Electronics,800,2,2024-01-29,USA
159892,C652,Bag,Fashion,50,4,2024-04-01,Australia
159893,C325,Laptop,Electronics,800,4,2024-04-04,France
159894,C315,Watch,Fashion,200,5,2024-02-07,USA
159895,C107,Tablet,Electronics,300,2,2024-01-18,India
159896,C802,Phone,Electronics,600,4,2024-12-25,Canada
159897,C071,Bag,Fashion,50,5,2024-01-09,UK
159898,C060,Laptop,Electronics,800,5,2024-04-13,Australia
159899,C498,Laptop,Electronics,800,2,2024-07-01,UK
159900,C785,Bag,Fashion,50,1,2024-12-13,India
159901,C086,Jacket,Fashion,150,3,2024-05-07,France
159902,C321,Watch,Fashion,200,2,2024-11-16,Australia
159903,C334,Watch,Fashion,200,4,2024-01-21,Australia
159904,C675,Watch,Fashion,200,4,2024-06-08,USA
159905,C953,Tablet,Electronics,300,2,2024-07-08,France
159906,C401,Watch,Fashion,200,4,2024-05-02,India
159907,C774,Tablet,Electronics,300,5,2024-02-08,USA
159908,C173,Phone,Electronics,600,5,2024-04-16,Australia
159909,C279,Jacket,Fashion,150,1,2024-06-23,USA
159910,C493,Watch,Fashion,200,1,2024-12-27,France
159911,C849,Headphones,Electronics,80,3,2024-01-24,Germany
159912,C068,Headphones,Electronics,80,4,2024-01-19,Australia
159913,C088,Watch,Fashion,200,2,2024-01-18,USA
159914,C344,Headphones,Electronics,80,4,2024-10-16,Germany
159915,C825,Laptop,Electronics,800,2,2024-07-27,Australia
159916,C970,Shoes,Fashion,120,5,2024-04-20,France
159917,C460,Watch,Fashion,200,4,2024-04-29,Germany
159918,C721,Phone,Electronics,600,5,2024-10-12,Germany
159919,C293,Tablet,Electronics,300,2,2024-04-25,UK
159920,C152,Laptop,Electronics,800,2,2024-01-22,India
159921,C047,Phone,Electronics,600,1,2024-05-06,India
159922,C260,Jacket,Fashion,150,5,2024-07-12,UK
159923,C164,Jacket,Fashion,150,3,2024-11-03,Germany
159924,C944,Headphones,Electronics,80,1,2024-11-17,India
159925,C244,Bag,Fashion,50,2,2024-11-09,Australia
159926,C703,Headphones,Electronics,80,5,2024-01-27,Australia
159927,C166,Jacket,Fashion,150,4,2024-10-31,India
159928,C334,Laptop,Electronics,800,4,2024-01-06,Australia
159929,C549,Bag,Fashion,50,4,2024-11-03,France
159930,C604,Shoes,Fashion,120,1,2024-08-11,India
159931,C445,Shoes,Fashion,120,3,2024-09-16,India
159932,C782,Bag,Fashion,50,3,2024-10-06,India
159933,C446,Headphones,Electronics,80,2,2024-08-14,USA
159934,C966,Laptop,Electronics,800,5,2024-07-26,UK
159935,C317,Phone,Electronics,600,3,2024-08-23,Canada
159936,C120,Headphones,Electronics,80,3,2024-02-17,Australia
159937,C385,Phone,Electronics,600,5,2024-02-10,Australia
159938,C782,Laptop,Electronics,800,2,2024-04-06,Australia
159939,C675,Jacket,Fashion,150,1,2024-08-30,USA
159940,C673,Laptop,Electronics,800,3,2024-02-26,France
159941,C142,Watch,Fashion,200,4,2024-04-05,Australia
159942,C759,Phone,Electronics,600,2,2024-04-14,USA
159943,C150,Phone,Electronics,600,3,2024-09-12,France
159944,C668,Laptop,Electronics,800,1,2024-11-02,France
159945,C513,Watch,Fashion,200,4,2024-07-09,UK
159946,C869,Bag,Fashion,50,4,2024-08-16,France
159947,C157,Jacket,Fashion,150,1,2024-01-28,USA
159948,C492,Jacket,Fashion,150,2,2024-07-09,Germany
159949,C557,Jacket,Fashion,150,1,2024-03-30,Canada
159950,C969,Laptop,Electronics,800,4,2024-06-30,Germany
159951,C585,Bag,Fashion,50,3,2024-01-08,Germany
159952,C376,Watch,Fashion,200,4,2024-02-24,Canada
159953,C162,Laptop,Electronics,800,2,2024-05-27,USA
159954,C861,Headphones,Electronics,80,4,2024-11-29,Australia
159955,C484,Jacket,Fashion,150,5,2024-06-30,USA
159956,C834,Jacket,Fashion,150,3,2024-02-11,India
159957,C128,Laptop,Electronics,800,4,2024-12-11,UK
159958,C874,Tablet,Electronics,300,4,2024-12-18,Canada
159959,C171,Tablet,Electronics,300,1,2024-02-12,USA
159960,C187,Shoes,Fashion,120,2,2024-04-03,Australia
159961,C662,Bag,Fashion,50,3,2024-12-26,Canada
159962,C660,Laptop,Electronics,800,3,2024-01-06,Canada
159963,C117,Jacket,Fashion,150,4,2024-07-15,India
159964,C847,Watch,Fashion,200,3,2024-05-03,UK
159965,C426,Watch,Fashion,200,4,2024-03-07,Germany
159966,C808,Jacket,Fashion,150,5,2024-08-27,Canada
159967,C616,Watch,Fashion,200,4,2024-11-16,Germany
159968,C913,Laptop,Electronics,800,1,2024-12-04,India
159969,C870,Laptop,Electronics,800,1,2024-02-09,India
159970,C603,Laptop,Electronics,800,5,2024-12-17,Germany
159971,C571,Phone,Electronics,600,3,2024-11-07,Germany
159972,C301,Watch,Fashion,200,2,2024-05-24,Canada
159973,C074,Shoes,Fashion,120,3,2024-04-06,France
159974,C010,Bag,Fashion,50,4,2024-03-25,Australia
159975,C711,Headphones,Electronics,80,2,2024-08-13,UK
159976,C354,Bag,Fashion,50,1,2024-04-27,Canada
159977,C711,Bag,Fashion,50,2,2024-03-19,France
159978,C847,Laptop,Electronics,800,1,2024-08-25,USA
159979,C082,Jacket,Fashion,150,4,2024-11-19,France
159980,C665,Tablet,Electronics,300,3,2024-07-16,USA
159981,C244,Laptop,Electronics,800,5,2024-09-12,USA
159982,C326,Headphones,Electronics,80,5,2024-01-10,France
159983,C928,Phone,Electronics,600,4,2024-05-08,Australia
159984,C721,Jacket,Fashion,150,1,2024-12-14,France
159985,C753,Headphones,Electronics,80,1,2024-07-27,Canada
159986,C900,Jacket,Fashion,150,5,2024-02-06,Australia
159987,C797,Shoes,Fashion,120,4,2024-09-29,France
159988,C771,Watch,Fashion,200,3,2024-07-20,France
159989,C862,Watch,Fashion,200,3,2024-03-04,Germany
159990,C020,Jacket,Fashion,150,2,2024-05-25,Canada
159991,C512,Watch,Fashion,200,4,2024-03-27,UK
159992,C851,Laptop,Electronics,800,3,2024-05-24,Canada
159993,C152,Headphones,Electronics,80,4,2024-09-10,Canada
159994,C838,Phone,Electronics,600,2,2024-05-25,UK
159995,C365,Laptop,Electronics,800,2,2024-05-23,Germany
159996,C140,Shoes,Fashion,120,4,2024-03-11,USA
159997,C119,Phone,Electronics,600,5,2024-08-24,USA
159998,C268,Jacket,Fashion,150,3,2024-12-08,Canada
159999,C676,Laptop,Electronics,800,2,2024-04-11,Canada
160000,C479,Shoes,Fashion,120,1,2024-10-01,Germany
160001,C322,Shoes,Fashion,120,3,2024-11-06,France
160002,C871,Shoes,Fashion,120,1,2024-04-09,USA
160003,C704,Laptop,Electronics,800,1,2024-04-13,UK
160004,C304,Laptop,Electronics,800,5,2024-11-11,USA
160005,C662,Watch,Fashion,200,2,2024-06-13,Australia
160006,C277,Watch,Fashion,200,1,2024-08-30,France
160007,C366,Headphones,Electronics,80,4,2024-02-15,USA
160008,C097,Shoes,Fashion,120,2,2024-02-13,France
160009,C228,Bag,Fashion,50,5,2024-03-23,Canada
160010,C263,Shoes,Fashion,120,5,2024-05-02,USA
160011,C508,Laptop,Electronics,800,5,2024-02-04,USA
160012,C179,Watch,Fashion,200,5,2024-08-03,Canada
160013,C003,Jacket,Fashion,150,5,2024-06-09,USA
160014,C071,Laptop,Electronics,800,4,2024-11-29,UK
160015,C672,Bag,Fashion,50,4,2024-03-18,Germany
160016,C400,Tablet,Electronics,300,5,2024-03-21,France
160017,C800,Shoes,Fashion,120,1,2024-11-14,India
160018,C019,Shoes,Fashion,120,1,2024-05-09,Australia
160019,C505,Shoes,Fashion,120,5,2024-04-07,Canada
160020,C030,Jacket,Fashion,150,1,2024-04-28,USA
160021,C371,Bag,Fashion,50,3,2024-11-18,Canada
160022,C908,Bag,Fashion,50,4,2024-06-29,Canada
160023,C868,Jacket,Fashion,150,2,2024-03-12,India
160024,C733,Watch,Fashion,200,3,2024-09-10,France
160025,C164,Jacket,Fashion,150,1,2024-01-13,USA
160026,C909,Bag,Fashion,50,1,2024-11-14,Germany
160027,C648,Phone,Electronics,600,4,2024-05-09,UK
160028,C521,Tablet,Electronics,300,5,2024-05-23,Australia
160029,C138,Phone,Electronics,600,1,2024-04-29,UK
160030,C081,Phone,Electronics,600,4,2024-02-15,India
160031,C374,Phone,Electronics,600,2,2024-11-19,India
160032,C243,Shoes,Fashion,120,3,2024-05-04,Australia
160033,C501,Headphones,Electronics,80,4,2024-05-18,Canada
160034,C676,Headphones,Electronics,80,3,2024-05-10,France
160035,C992,Shoes,Fashion,120,1,2024-01-31,Australia
160036,C275,Laptop,Electronics,800,3,2024-02-09,India
160037,C347,Bag,Fashion,50,3,2024-10-22,Germany
160038,C568,Watch,Fashion,200,3,2024-03-25,UK
160039,C046,Watch,Fashion,200,2,2024-03-17,Australia
160040,C406,Phone,Electronics,600,5,2024-04-24,Germany
160041,C249,Jacket,Fashion,150,1,2024-03-20,USA
160042,C093,Tablet,Electronics,300,2,2024-11-20,France
160043,C496,Bag,Fashion,50,1,2024-11-08,Canada
160044,C288,Watch,Fashion,200,2,2024-04-07,France
160045,C115,Shoes,Fashion,120,1,2024-08-21,USA
160046,C962,Phone,Electronics,600,3,2024-06-25,Australia
160047,C226,Laptop,Electronics,800,3,2024-07-23,France
160048,C603,Tablet,Electronics,300,5,2024-04-25,UK
160049,C085,Headphones,Electronics,80,4,2024-02-11,India
160050,C733,Headphones,Electronics,80,1,2024-06-04,Australia
160051,C715,Jacket,Fashion,150,1,2024-01-28,India
160052,C965,Tablet,Electronics,300,1,2024-02-07,Canada
160053,C884,Bag,Fashion,50,1,2024-12-15,Germany
160054,C399,Headphones,Electronics,80,1,2024-11-16,Canada
160055,C938,Headphones,Electronics,80,1,2024-01-10,Australia
160056,C545,Bag,Fashion,50,4,2024-12-31,USA
160057,C469,Tablet,Electronics,300,5,2024-08-04,USA
160058,C910,Jacket,Fashion,150,5,2024-08-05,UK
160059,C279,Watch,Fashion,200,5,2024-07-27,India
160060,C895,Laptop,Electronics,800,5,2024-03-07,India
160061,C446,Watch,Fashion,200,4,2024-11-25,UK
160062,C927,Watch,Fashion,200,1,2024-01-23,France
160063,C183,Watch,Fashion,200,4,2024-01-25,Canada
160064,C965,Watch,Fashion,200,3,2024-06-26,Canada
160065,C236,Phone,Electronics,600,1,2024-04-01,Germany
160066,C945,Phone,Electronics,600,3,2024-11-04,Australia
160067,C028,Phone,Electronics,600,2,2024-03-16,Germany
160068,C746,Jacket,Fashion,150,2,2024-02-14,Canada
160069,C315,Watch,Fashion,200,1,2024-11-03,Canada
160070,C770,Shoes,Fashion,120,3,2024-04-03,USA
160071,C497,Headphones,Electronics,80,5,2024-07-19,USA
160072,C260,Bag,Fashion,50,4,2024-01-15,Germany
160073,C338,Laptop,Electronics,800,4,2024-03-03,UK
160074,C018,Watch,Fashion,200,2,2024-11-17,Germany
160075,C114,Jacket,Fashion,150,2,2024-03-23,India
160076,C986,Phone,Electronics,600,2,2024-04-22,France
160077,C001,Headphones,Electronics,80,2,2024-07-31,India
160078,C720,Watch,Fashion,200,4,2024-10-03,Canada
160079,C016,Jacket,Fashion,150,5,2024-02-07,Canada
160080,C485,Tablet,Electronics,300,4,2024-10-06,Germany
160081,C079,Tablet,Electronics,300,2,2024-04-10,Canada
160082,C902,Laptop,Electronics,800,2,2024-03-02,USA
160083,C363,Tablet,Electronics,300,2,2024-03-15,USA
160084,C826,Laptop,Electronics,800,4,2024-05-15,UK
160085,C127,Shoes,Fashion,120,4,2024-01-12,USA
160086,C942,Headphones,Electronics,80,3,2024-03-17,UK
160087,C186,Bag,Fashion,50,1,2024-08-15,India
160088,C910,Headphones,Electronics,80,2,2024-06-25,Australia
160089,C930,Shoes,Fashion,120,1,2024-08-15,Canada
160090,C916,Watch,Fashion,200,4,2024-06-09,Australia
160091,C425,Jacket,Fashion,150,1,2024-12-15,India
160092,C711,Headphones,Electronics,80,5,2024-05-10,Germany
160093,C343,Headphones,Electronics,80,4,2024-03-28,India
160094,C772,Shoes,Fashion,120,5,2024-06-30,India
160095,C150,Jacket,Fashion,150,4,2024-09-25,USA
160096,C721,Tablet,Electronics,300,2,2024-01-17,France
160097,C543,Laptop,Electronics,800,3,2024-10-30,France
160098,C404,Watch,Fashion,200,2,2024-11-25,Germany
160099,C936,Jacket,Fashion,150,1,2024-03-11,India
160100,C267,Headphones,Electronics,80,4,2024-08-25,India
160101,C716,Phone,Electronics,600,2,2024-08-02,Australia
160102,C147,Headphones,Electronics,80,3,2024-11-25,UK
160103,C191,Shoes,Fashion,120,4,2024-09-28,USA
160104,C977,Phone,Electronics,600,3,2024-01-22,Australia
160105,C127,Tablet,Electronics,300,1,2024-03-03,Germany
160106,C725,Watch,Fashion,200,2,2024-11-15,Germany
160107,C679,Tablet,Electronics,300,2,2024-04-07,Australia
160108,C098,Headphones,Electronics,80,5,2024-04-19,USA
160109,C901,Watch,Fashion,200,5,2024-06-14,France
160110,C170,Phone,Electronics,600,2,2024-08-24,Canada
160111,C102,Phone,Electronics,600,2,2024-12-05,Canada
160112,C148,Headphones,Electronics,80,3,2024-12-07,France
160113,C969,Watch,Fashion,200,2,2024-04-27,India
160114,C507,Jacket,Fashion,150,5,2024-09-22,Germany
160115,C518,Jacket,Fashion,150,3,2024-03-07,Canada
160116,C950,Laptop,Electronics,800,2,2024-04-26,India
160117,C057,Watch,Fashion,200,2,2024-06-22,Canada
160118,C884,Bag,Fashion,50,5,2024-05-07,USA
160119,C170,Bag,Fashion,50,1,2024-05-25,Germany
160120,C354,Phone,Electronics,600,4,2024-05-22,Australia
160121,C893,Laptop,Electronics,800,3,2024-04-06,Germany
160122,C241,Shoes,Fashion,120,2,2024-10-27,Canada
160123,C609,Tablet,Electronics,300,5,2024-06-07,Germany
160124,C878,Jacket,Fashion,150,3,2024-03-28,France
160125,C591,Jacket,Fashion,150,2,2024-12-28,Canada
160126,C624,Bag,Fashion,50,1,2024-06-29,UK
160127,C571,Shoes,Fashion,120,2,2024-03-30,Germany
160128,C854,Laptop,Electronics,800,4,2024-12-24,Australia
160129,C516,Bag,Fashion,50,1,2024-08-13,France
160130,C274,Watch,Fashion,200,5,2024-12-12,Germany
160131,C644,Watch,Fashion,200,1,2024-03-19,France
160132,C122,Bag,Fashion,50,5,2024-01-17,Canada
160133,C598,Headphones,Electronics,80,3,2024-09-23,USA
160134,C834,Watch,Fashion,200,4,2024-08-30,Canada
160135,C586,Laptop,Electronics,800,4,2024-12-07,Germany
160136,C247,Laptop,Electronics,800,1,2024-02-13,India
160137,C821,Phone,Electronics,600,3,2024-12-06,UK
160138,C550,Headphones,Electronics,80,2,2024-05-03,Germany
160139,C238,Shoes,Fashion,120,5,2024-08-04,UK
160140,C006,Headphones,Electronics,80,4,2024-03-04,UK
160141,C686,Tablet,Electronics,300,3,2024-04-06,France
160142,C881,Tablet,Electronics,300,1,2024-10-06,Canada
160143,C664,Jacket,Fashion,150,5,2024-01-25,Australia
160144,C163,Shoes,Fashion,120,1,2024-01-26,UK
160145,C457,Bag,Fashion,50,4,2024-01-20,Canada
160146,C210,Tablet,Electronics,300,5,2024-03-20,France
160147,C630,Jacket,Fashion,150,1,2024-02-03,France
160148,C592,Jacket,Fashion,150,5,2024-07-30,Germany
160149,C380,Headphones,Electronics,80,4,2024-10-31,France
160150,C185,Laptop,Electronics,800,1,2024-11-02,Germany
160151,C998,Watch,Fashion,200,1,2024-04-25,France
160152,C188,Tablet,Electronics,300,2,2024-07-19,Canada
160153,C148,Jacket,Fashion,150,5,2024-12-11,USA
160154,C548,Shoes,Fashion,120,1,2024-11-13,France
160155,C727,Bag,Fashion,50,5,2024-12-20,Canada
160156,C622,Tablet,Electronics,300,3,2024-09-24,USA
160157,C424,Phone,Electronics,600,4,2024-02-24,Canada
160158,C447,Tablet,Electronics,300,2,2024-02-16,USA
160159,C898,Jacket,Fashion,150,2,2024-09-22,Germany
160160,C064,Jacket,Fashion,150,2,2024-10-23,Canada
160161,C818,Phone,Electronics,600,4,2024-11-14,Canada
160162,C730,Watch,Fashion,200,1,2024-01-22,France
160163,C332,Bag,Fashion,50,3,2024-05-29,USA
160164,C380,Laptop,Electronics,800,5,2024-06-02,UK
160165,C502,Headphones,Electronics,80,1,2024-12-09,France
160166,C590,Laptop,Electronics,800,2,2024-03-19,UK
160167,C289,Shoes,Fashion,120,1,2024-08-06,France
160168,C737,Laptop,Electronics,800,5,2024-01-07,India
160169,C186,Jacket,Fashion,150,3,2024-10-15,Germany
160170,C050,Tablet,Electronics,300,3,2024-07-21,Australia
160171,C604,Jacket,Fashion,150,4,2024-04-03,USA
160172,C540,Bag,Fashion,50,1,2024-09-12,UK
160173,C819,Laptop,Electronics,800,2,2024-03-23,Australia
160174,C549,Jacket,Fashion,150,2,2024-10-29,Canada
160175,C830,Laptop,Electronics,800,2,2024-11-14,USA
160176,C407,Tablet,Electronics,300,4,2024-02-19,France
160177,C959,Tablet,Electronics,300,1,2024-09-12,Australia
160178,C177,Jacket,Fashion,150,3,2024-07-29,UK
160179,C878,Phone,Electronics,600,4,2024-04-23,Australia
160180,C693,Laptop,Electronics,800,4,2024-11-11,UK
160181,C167,Watch,Fashion,200,2,2024-01-10,Australia
160182,C904,Laptop,Electronics,800,4,2024-12-14,India
160183,C323,Jacket,Fashion,150,5,2024-01-04,Canada
160184,C110,Phone,Electronics,600,5,2024-06-15,France
160185,C999,Jacket,Fashion,150,2,2024-01-04,UK
160186,C107,Headphones,Electronics,80,5,2024-12-30,France
160187,C539,Laptop,Electronics,800,3,2024-05-28,UK
160188,C989,Tablet,Electronics,300,5,2024-09-01,France
160189,C850,Shoes,Fashion,120,5,2024-07-25,India
160190,C975,Jacket,Fashion,150,4,2024-11-23,Germany
160191,C355,Tablet,Electronics,300,5,2024-08-01,Australia
160192,C771,Laptop,Electronics,800,5,2024-10-25,Canada
160193,C974,Phone,Electronics,600,3,2024-01-22,Canada
