order_id,customer_id,product,category,price,quantity,date,country,revenue
168553,C552,Phone,Electronics,600,4,2024-06-24,USA,2400
168554,C123,Watch,Fashion,200,4,2024-11-08,France,800
168555,C924,Phone,Electronics,600,4,2024-09-15,India,2400
168556,C862,Tablet,Electronics,300,3,2024-04-28,UK,900
168557,C394,Shoes,Fashion,120,2,2024-10-24,Canada,240
168558,C294,Jacket,Fashion,150,2,2024-04-18,Canada,300
168559,C937,Shoes,Fashion,120,1,2024-11-06,Australia,120
168560,C586,Bag,Fashion,50,1,2024-05-18,Germany,50
168561,C670,Shoes,Fashion,120,4,2024-03-17,Canada,480
168562,C615,Bag,Fashion,50,4,2024-07-03,Germany,200
168563,C843,Phone,Electronics,600,4,2024-10-23,India,2400
168564,C370,Watch,Fashion,200,3,2024-08-30,France,600
168565,C723,Jacket,Fashion,150,1,2024-02-24,UK,150
168566,C760,Headphones,Electronics,80,3,2024-03-13,France,240
168567,C269,Headphones,Electronics,80,3,2024-10-07,India,240
168568,C383,Headphones,Electronics,80,1,2024-03-14,India,80
168569,C800,Laptop,Electronics,800,1,2024-11-24,Canada,800
168570,C461,Headphones,Electronics,80,5,2024-10-21,Australia,400
168571,C012,Tablet,Electronics,300,2,2024-02-15,India,600
168572,C648,Bag,Fashion,50,1,2024-05-30,Germany,50
168573,C481,Jacket,Fashion,150,2,2024-07-30,Germany,300
168574,C192,Phone,Electronics,600,3,2024-02-27,USA,1800
168575,C653,Watch,Fashion,200,2,2024-01-05,France,400
168576,C539,Headphones,Electronics,80,5,2024-03-22,USA,400
168577,C724,Watch,Fashion,200,1,2024-03-24,India,200
168578,C181,Phone,Electronics,600,2,2024-05-10,USA,1200
168579,C688,Watch,Fashion,200,4,2024-05-27,Canada,800
168580,C440,Jacket,Fashion,150,1,2024-10-13,India,150
168581,C050,Phone,Electronics,600,4,2024-11-14,Australia,2400
168582,C819,Tablet,Electronics,300,3,2024-05-27,USA,900
168583,C921,Headphones,Electronics,80,4,2024-12-18,Canada,320
168584,C286,Headphones,Electronics,80,3,2024-05-22,UK,240
168585,C994,Watch,Fashion,200,3,2024-01-28,UK,600
168586,C187,Bag,Fashion,50,2,2024-03-21,USA,100
168587,C335,Laptop,Electronics,800,2,2024-07-09,India,1600
168588,C022,Bag,Fashion,50,4,2024-01-14,Germany,200
168589,C531,Watch,Fashion,200,2,2024-07-12,Australia,400
168590,C956,Laptop,Electronics,800,4,2024-01-29,France,3200
168591,C859,Phone,Electronics,600,5,2024-08-18,Australia,3000
168592,C016,Tablet,Electronics,300,1,2024-07-01,Canada,300
168593,C262,Tablet,Electronics,300,5,2024-04-19,USA,1500
168594,C737,Bag,Fashion,50,5,2024-04-03,USA,250
168595,C938,Shoes,Fashion,120,5,2024-05-10,USA,600
168596,C939,Bag,Fashion,50,3,2024-01-14,France,150
168597,C024,Watch,Fashion,200,5,2024-11-14,UK,1000
168598,C945,Headphones,Electronics,80,4,2024-10-24,USA,320
168599,C950,Shoes,Fashion,120,5,2024-03-24,Germany,600
168600,C884,Laptop,Electronics,800,2,2024-10-10,India,1600
168601,C789,Phone,Electronics,600,5,2024-09-21,Germany,3000
168602,C188,Bag,Fashion,50,3,2024-06-05,Canada,150
168603,C345,Shoes,Fashion,120,2,2024-07-10,Canada,240
168604,C272,Bag,Fashion,50,1,2024-03-22,UK,50
168605,C871,Jacket,Fashion,150,4,2024-01-03,UK,600
168606,C610,Tablet,Electronics,300,3,2024-02-29,Australia,900
168607,C206,Jacket,Fashion,150,3,2024-07-10,USA,450
168608,C126,Headphones,Electronics,80,5,2024-06-25,India,400
168609,C495,Phone,Electronics,600,3,2024-01-13,Germany,1800
168610,C036,Laptop,Electronics,800,3,2024-03-17,Germany,2400
168611,C485,Laptop,Electronics,800,4,2024-09-04,Australia,3200
168612,C788,Laptop,Electronics,800,4,2024-03-31,Germany,3200
168613,C026,Headphones,Electronics,80,2,2024-12-24,UK,160
168614,C423,Jacket,Fashion,150,2,2024-01-14,Australia,300
168615,C600,Tablet,Electronics,300,5,2024-12-30,Canada,1500
168616,C874,Shoes,Fashion,120,2,2024-11-11,Germany,240
168617,C122,Shoes,Fashion,120,5,2024-05-30,France,600
168618,C344,Phone,Electronics,600,2,2024-08-11,India,1200
168619,C291,Shoes,Fashion,120,3,2024-01-13,Australia,360
168620,C364,Tablet,Electronics,300,4,2024-02-23,Australia,1200
168621,C139,Shoes,Fashion,120,1,2024-04-05,Germany,120
168622,C135,Shoes,Fashion,120,1,2024-04-16,Canada,120
168623,C391,Tablet,Electronics,300,4,2024-01-31,Germany,1200
168624,C754,Bag,Fashion,50,2,2024-06-29,Canada,100
168625,C228,Shoes,Fashion,120,4,2024-04-09,France,480
168626,C180,Bag,Fashion,50,2,2024-07-26,Canada,100
168627,C535,Watch,Fashion,200,4,2024-05-29,Australia,800
168628,C056,Headphones,Electronics,80,1,2024-02-24,Germany,80
168629,C540,Tablet,Electronics,300,5,2024-07-22,France,1500
168630,C005,Laptop,Electronics,800,1,2024-11-30,Canada,800
168631,C202,Watch,Fashion,200,3,2024-07-31,USA,600
168632,C682,Headphones,Electronics,80,5,2024-08-11,France,400
168633,C292,Bag,Fashion,50,3,2024-09-05,France,150
168634,C440,Phone,Electronics,600,3,2024-06-01,India,1800
168635,C331,Tablet,Electronics,300,3,2024-06-09,Germany,900
168636,C748,Jacket,Fashion,150,1,2024-10-23,Germany,150
168637,C903,Watch,Fashion,200,2,2024-07-14,Germany,400
168638,C651,Bag,Fashion,50,4,2024-11-17,Germany,200
168639,C132,Bag,Fashion,50,3,2024-10-10,Germany,150
168640,C563,Laptop,Electronics,800,1,2024-11-19,UK,800
168641,C615,Watch,Fashion,200,2,2024-09-05,France,400
168642,C292,Laptop,Electronics,800,4,2024-11-21,Germany,3200
168643,C312,Shoes,Fashion,120,3,2024-03-07,UK,360
168644,C450,Bag,Fashion,50,1,2024-05-24,USA,50
168645,C636,Headphones,Electronics,80,5,2024-10-11,Germany,400
168646,C297,Phone,Electronics,600,3,2024-10-11,France,1800
168647,C089,Laptop,Electronics,800,3,2024-10-03,Canada,2400
168648,C951,Shoes,Fashion,120,5,2024-09-26,USA,600
168649,C135,Jacket,Fashion,150,4,2024-07-23,UK,600
168650,C232,Laptop,Electronics,800,5,2024-11-20,Australia,4000
168651,C118,Shoes,Fashion,120,1,2024-09-23,Germany,120
168652,C792,Laptop,Electronics,800,1,2024-08-02,UK,800
168653,C607,Watch,Fashion,200,2,2024-09-05,Germany,400
168654,C664,Shoes,Fashion,120,2,2024-07-23,France,240
168655,C893,Tablet,Electronics,300,5,2024-12-24,India,1500
168656,C504,Shoes,Fashion,120,2,2024-10-17,France,240
168657,C960,Bag,Fashion,50,2,2024-12-20,France,100
168658,C420,Shoes,Fashion,120,2,2024-07-06,Canada,240
168659,C165,Shoes,Fashion,120,5,2024-12-21,Australia,600
168660,C564,Phone,Electronics,600,3,2024-10-13,USA,1800
168661,C350,Watch,Fashion,200,2,2024-07-30,France,400
168662,C629,Laptop,Electronics,800,2,2024-10-26,Australia,1600
168663,C827,Watch,Fashion,200,1,2024-08-22,India,200
168664,C967,Tablet,Electronics,300,5,2024-05-05,India,1500
168665,C816,Shoes,Fashion,120,2,2024-12-17,Germany,240
168666,C864,Laptop,Electronics,800,1,2024-09-11,UK,800
168667,C158,Headphones,Electronics,80,3,2024-07-02,UK,240
168668,C366,Bag,Fashion,50,5,2024-09-13,France,250
168669,C483,Tablet,Electronics,300,4,2024-06-20,India,1200
168670,C656,Headphones,Electronics,80,5,2024-02-14,Germany,400
168671,C860,Bag,Fashion,50,1,2024-03-19,Australia,50
168672,C893,Headphones,Electronics,80,3,2024-03-08,UK,240
168673,C422,Headphones,Electronics,80,3,2024-11-18,France,240
168674,C315,Headphones,Electronics,80,3,2024-07-26,UK,240
168675,C549,Watch,Fashion,200,5,2024-08-23,Germany,1000
168676,C797,Bag,Fashion,50,1,2024-08-24,France,50
168677,C785,Headphones,Electronics,80,1,2024-12-01,Australia,80
168678,C056,Phone,Electronics,600,3,2024-06-04,Canada,1800
168679,C404,Headphones,Electronics,80,4,2024-12-26,France,320
168680,C572,Headphones,Electronics,80,1,2024-04-11,Australia,80
168681,C312,Phone,Electronics,600,5,2024-07-21,France,3000
168682,C263,Watch,Fashion,200,4,2024-11-05,USA,800
168683,C091,Jacket,Fashion,150,2,2024-08-04,UK,300
168684,C884,Laptop,Electronics,800,3,2024-06-05,Canada,2400
168685,C896,Phone,Electronics,600,3,2024-01-03,Australia,1800
168686,C544,Watch,Fashion,200,3,2024-08-10,Australia,600
168687,C693,Shoes,Fashion,120,1,2024-08-01,UK,120
168688,C825,Phone,Electronics,600,5,2024-10-28,Germany,3000
168689,C440,Laptop,Electronics,800,2,2024-05-28,Canada,1600
168690,C012,Bag,Fashion,50,2,2024-12-08,Australia,100
168691,C428,Jacket,Fashion,150,3,2024-02-05,India,450
168692,C755,Watch,Fashion,200,4,2024-09-02,France,800
168693,C319,Tablet,Electronics,300,5,2024-03-26,USA,1500
168694,C037,Tablet,Electronics,300,2,2024-10-14,India,600
168695,C463,Bag,Fashion,50,3,2024-12-24,Canada,150
168696,C919,Phone,Electronics,600,3,2024-07-26,Canada,1800
168697,C043,Laptop,Electronics,800,1,2024-12-18,India,800
168698,C387,Jacket,Fashion,150,5,2024-03-23,France,750
168699,C909,Bag,Fashion,50,4,2024-08-04,Canada,200
168700,C151,Shoes,Fashion,120,4,2024-01-28,Canada,480
168701,C715,Tablet,Electronics,300,1,2024-09-28,France,300
168702,C957,Watch,Fashion,200,3,2024-11-02,USA,600
168703,C140,Watch,Fashion,200,1,2024-05-12,Germany,200
168704,C999,Watch,Fashion,200,5,2024-08-15,Australia,1000
168705,C104,Watch,Fashion,200,5,2024-06-12,UK,1000
168706,C882,Bag,Fashion,50,1,2024-09-10,UK,50
168707,C865,Watch,Fashion,200,4,2024-09-24,India,800
168708,C912,Shoes,Fashion,120,1,2024-11-15,USA,120
168709,C592,Shoes,Fashion,120,5,2024-07-15,UK,600
168710,C727,Jacket,Fashion,150,3,2024-09-27,Germany,450
168711,C812,Jacket,Fashion,150,1,2024-06-19,Canada,150
168712,C714,Jacket,Fashion,150,3,2024-04-06,Australia,450
168713,C233,Headphones,Electronics,80,5,2024-07-06,Germany,400
168714,C823,Tablet,Electronics,300,4,2024-05-27,France,1200
168715,C360,Tablet,Electronics,300,3,2024-03-30,USA,900
168716,C134,Laptop,Electronics,800,4,2024-10-29,USA,3200
168717,C969,Phone,Electronics,600,1,2024-06-04,Australia,600
168718,C697,Watch,Fashion,200,4,2024-10-23,Canada,800
168719,C969,Headphones,Electronics,80,1,2024-11-22,Australia,80
168720,C547,Shoes,Fashion,120,4,2024-02-04,France,480
168721,C398,Tablet,Electronics,300,1,2024-09-16,Canada,300
168722,C910,Phone,Electronics,600,5,2024-03-19,USA,3000
168723,C187,Laptop,Electronics,800,1,2024-11-24,India,800
168724,C971,Jacket,Fashion,150,3,2024-11-08,Australia,450
168725,C621,Phone,Electronics,600,3,2024-09-21,USA,1800
168726,C394,Shoes,Fashion,120,4,2024-12-23,Australia,480
168727,C851,Laptop,Electronics,800,3,2024-12-28,France,2400
168728,C471,Watch,Fashion,200,4,2024-12-08,UK,800
168729,C432,Watch,Fashion,200,3,2024-08-16,India,600
168730,C867,Shoes,Fashion,120,5,2024-06-09,Australia,600
168731,C326,Shoes,Fashion,120,4,2024-09-05,France,480
168732,C651,Phone,Electronics,600,2,2024-04-29,Canada,1200
168733,C838,Tablet,Electronics,300,2,2024-12-21,Canada,600
168734,C829,Bag,Fashion,50,2,2024-04-14,UK,100
168735,C999,Bag,Fashion,50,1,2024-09-22,UK,50
168736,C681,Phone,Electronics,600,1,2024-07-21,Australia,600
168737,C490,Headphones,Electronics,80,3,2024-07-22,Canada,240
168738,C438,Watch,Fashion,200,5,2024-06-12,India,1000
168739,C025,Phone,Electronics,600,3,2024-09-20,UK,1800
168740,C220,Headphones,Electronics,80,3,2024-11-02,UK,240
168741,C645,Tablet,Electronics,300,1,2024-02-17,UK,300
168742,C702,Laptop,Electronics,800,2,2024-12-10,Australia,1600
168743,C671,Shoes,Fashion,120,1,2024-09-11,France,120
168744,C458,Tablet,Electronics,300,4,2024-01-30,Germany,1200
168745,C726,Laptop,Electronics,800,5,2024-04-20,Australia,4000
168746,C247,Bag,Fashion,50,5,2024-07-17,France,250
168747,C894,Tablet,Electronics,300,3,2024-12-05,Australia,900
168748,C164,Tablet,Electronics,300,3,2024-06-01,India,900
168749,C419,Jacket,Fashion,150,1,2024-10-10,Canada,150
168750,C178,Tablet,Electronics,300,4,2024-10-02,France,1200
168751,C774,Headphones,Electronics,80,5,2024-02-06,Germany,400
168752,C697,Laptop,Electronics,800,4,2024-09-22,Germany,3200
168753,C388,Jacket,Fashion,150,3,2024-08-14,Canada,450
168754,C614,Jacket,Fashion,150,1,2024-02-01,Germany,150
168755,C711,Bag,Fashion,50,4,2024-06-17,Canada,200
168756,C578,Shoes,Fashion,120,1,2024-08-16,Germany,120
168757,C417,Headphones,Electronics,80,4,2024-06-09,France,320
168758,C014,Jacket,Fashion,150,4,2024-01-27,Canada,600
168759,C081,Watch,Fashion,200,5,2024-11-06,UK,1000
168760,C586,Watch,Fashion,200,5,2024-10-15,Germany,1000
168761,C726,Phone,Electronics,600,5,2024-01-10,Australia,3000
168762,C880,Phone,Electronics,600,2,2024-05-23,Australia,1200
168763,C673,Headphones,Electronics,80,5,2024-10-17,UK,400
168764,C645,Phone,Electronics,600,3,2024-07-21,Australia,1800
168765,C606,Tablet,Electronics,300,5,2024-07-30,France,1500
168766,C926,Laptop,Electronics,800,5,2024-07-07,Germany,4000
168767,C981,Laptop,Electronics,800,2,2024-10-27,Germany,1600
168768,C410,Jacket,Fashion,150,4,2024-12-20,France,600
168769,C125,Watch,Fashion,200,5,2024-10-02,Germany,1000
168770,C021,Shoes,Fashion,120,4,2024-08-01,France,480
168771,C982,Phone,Electronics,600,5,2024-11-11,USA,3000
168772,C493,Bag,Fashion,50,3,2024-12-30,USA,150
168773,C867,Watch,Fashion,200,2,2024-04-25,India,400
168774,C394,Jacket,Fashion,150,4,2024-08-22,France,600
168775,C909,Shoes,Fashion,120,5,2024-05-25,India,600
168776,C542,Laptop,Electronics,800,1,2024-10-23,Canada,800
168777,C470,Shoes,Fashion,120,2,2024-10-04,USA,240
168778,C027,Headphones,Electronics,80,4,2024-10-31,Australia,320
168779,C902,Tablet,Electronics,300,3,2024-06-28,Australia,900
168780,C382,Jacket,Fashion,150,5,2024-01-14,Germany,750
168781,C349,Jacket,Fashion,150,5,2024-02-07,India,750
168782,C923,Shoes,Fashion,120,3,2024-05-06,France,360
168783,C579,Phone,Electronics,600,5,2024-03-30,France,3000
168784,C940,Watch,Fashion,200,1,2024-03-10,Germany,200
168785,C552,Jacket,Fashion,150,1,2024-11-06,India,150
168786,C635,Tablet,Electronics,300,4,2024-01-20,India,1200
168787,C426,Phone,Electronics,600,2,2024-11-28,Canada,1200
168788,C814,Tablet,Electronics,300,4,2024-02-11,France,1200
168789,C553,Headphones,Electronics,80,2,2024-12-08,USA,160
168790,C720,Headphones,Electronics,80,2,2024-08-10,France,160
168791,C584,Laptop,Electronics,800,3,2024-03-30,USA,2400
168792,C155,Headphones,Electronics,80,2,2024-11-06,France,160
168793,C807,Phone,Electronics,600,4,2024-04-30,Germany,2400
168794,C715,Watch,Fashion,200,4,2024-07-08,India,800
168795,C669,Phone,Electronics,600,5,2024-10-28,USA,3000
168796,C324,Shoes,Fashion,120,5,2024-10-26,Germany,600
168797,C088,Headphones,Electronics,80,1,2024-06-18,India,80
168798,C952,Phone,Electronics,600,1,2024-04-04,USA,600
168799,C940,Watch,Fashion,200,1,2024-05-15,Canada,200
168800,C469,Shoes,Fashion,120,4,2024-03-28,Germany,480
168801,C937,Phone,Electronics,600,1,2024-04-06,Canada,600
168802,C363,Jacket,Fashion,150,4,2024-02-25,USA,600
168803,C748,Laptop,Electronics,800,2,2024-11-10,Canada,1600
168804,C043,Jacket,Fashion,150,1,2024-02-25,India,150
168805,C822,Bag,Fashion,50,4,2024-11-16,USA,200
168806,C880,Shoes,Fashion,120,3,2024-06-01,Canada,360
168807,C237,Headphones,Electronics,80,2,2024-05-07,Australia,160
168808,C231,Laptop,Electronics,800,3,2024-09-03,Germany,2400
168809,C789,Phone,Electronics,600,1,2024-08-24,India,600
168810,C851,Headphones,Electronics,80,2,2024-03-04,Australia,160
168811,C594,Bag,Fashion,50,2,2024-04-14,Canada,100
168812,C831,Shoes,Fashion,120,2,2024-08-07,USA,240
168813,C070,Tablet,Electronics,300,4,2024-11-30,USA,1200
168814,C809,Phone,Electronics,600,5,2024-10-19,India,3000
168815,C014,Phone,Electronics,600,2,2024-01-01,India,1200
168816,C421,Phone,Electronics,600,2,2024-04-08,France,1200
168817,C894,Watch,Fashion,200,1,2024-05-23,Germany,200
168818,C605,Shoes,Fashion,120,5,2024-06-14,India,600
168819,C481,Watch,Fashion,200,5,2024-06-11,Canada,1000
168820,C427,Watch,Fashion,200,1,2024-08-18,UK,200
168821,C387,Watch,Fashion,200,1,2024-01-22,India,200
168822,C884,Bag,Fashion,50,3,2024-12-14,Germany,150
168823,C459,Watch,Fashion,200,4,2024-04-13,Germany,800
168824,C365,Tablet,Electronics,300,1,2024-07-14,France,300
168825,C391,Phone,Electronics,600,5,2024-04-19,Australia,3000
168826,C056,Headphones,Electronics,80,4,2024-03-24,France,320
168827,C805,Watch,Fashion,200,1,2024-04-06,Canada,200
168828,C508,Tablet,Electronics,300,1,2024-12-13,UK,300
168829,C800,Laptop,Electronics,800,4,2024-10-03,Germany,3200
168830,C763,Headphones,Electronics,80,1,2024-05-27,USA,80
168831,C542,Laptop,Electronics,800,3,2024-06-24,France,2400
168832,C161,Shoes,Fashion,120,5,2024-02-23,Australia,600
168833,C220,Shoes,Fashion,120,2,2024-07-05,Canada,240
168834,C327,Tablet,Electronics,300,2,2024-12-05,France,600
168835,C908,Watch,Fashion,200,5,2024-07-07,France,1000
168836,C951,Headphones,Electronics,80,1,2024-02-13,Germany,80
168837,C367,Shoes,Fashion,120,4,2024-06-12,USA,480
168838,C570,Phone,Electronics,600,4,2024-12-17,Australia,2400
168839,C083,Watch,Fashion,200,3,2024-03-12,India,600
168840,C243,Headphones,Electronics,80,2,2024-11-04,Germany,160
168841,C317,Jacket,Fashion,150,3,2024-11-25,Canada,450
168842,C617,Headphones,Electronics,80,3,2024-07-22,Germany,240
168843,C293,Laptop,Electronics,800,5,2024-10-14,UK,4000
168844,C394,Headphones,Electronics,80,1,2024-01-30,USA,80
168845,C053,Laptop,Electronics,800,5,2024-10-14,Australia,4000
168846,C844,Watch,Fashion,200,1,2024-08-08,Germany,200
168847,C352,Tablet,Electronics,300,5,2024-11-09,Australia,1500
168848,C721,Bag,Fashion,50,5,2024-08-01,Germany,250
168849,C778,Shoes,Fashion,120,2,2024-12-31,Canada,240
168850,C144,Headphones,Electronics,80,2,2024-11-04,France,160
168851,C951,Watch,Fashion,200,2,2024-11-12,Germany,400
168852,C192,Tablet,Electronics,300,3,2024-02-20,India,900
168853,C922,Tablet,Electronics,300,3,2024-09-13,USA,900
168854,C234,Shoes,Fashion,120,4,2024-05-24,France,480
168855,C172,Tablet,Electronics,300,1,2024-12-04,UK,300
168856,C978,Bag,Fashion,50,1,2024-06-19,France,50
168857,C834,Shoes,Fashion,120,4,2024-12-25,Germany,480
168858,C043,Laptop,Electronics,800,2,2024-12-08,France,1600
168859,C045,Jacket,Fashion,150,1,2024-07-19,Germany,150
168860,C720,Watch,Fashion,200,5,2024-08-01,Australia,1000
168861,C798,Jacket,Fashion,150,3,2024-05-09,Australia,450
168862,C262,Laptop,Electronics,800,3,2024-04-11,India,2400
168863,C526,Tablet,Electronics,300,5,2024-03-14,Germany,1500
168864,C870,Bag,Fashion,50,1,2024-03-03,USA,50
168865,C937,Watch,Fashion,200,3,2024-02-19,Australia,600
168866,C078,Phone,Electronics,600,1,2024-09-22,Canada,600
168867,C493,Watch,Fashion,200,3,2024-06-09,UK,600
168868,C923,Tablet,Electronics,300,1,2024-07-29,Canada,300
168869,C089,Shoes,Fashion,120,2,2024-07-12,Germany,240
168870,C866,Bag,Fashion,50,5,2024-08-17,UK,250
168871,C275,Shoes,Fashion,120,2,2024-06-01,USA,240
168872,C120,Jacket,Fashion,150,2,2024-10-24,USA,300
168873,C588,Headphones,Electronics,80,2,2024-08-29,USA,160
168874,C636,Shoes,Fashion,120,3,2024-06-25,UK,360
168875,C697,Headphones,Electronics,80,4,2024-08-25,UK,320
168876,C583,Jacket,Fashion,150,3,2024-10-31,UK,450
168877,C002,Watch,Fashion,200,3,2024-07-09,Australia,600
168878,C1000,Laptop,Electronics,800,5,2024-05-10,Germany,4000
168879,C781,Shoes,Fashion,120,2,2024-06-26,France,240
168880,C134,Bag,Fashion,50,1,2024-02-04,Canada,50
168881,C412,Watch,Fashion,200,2,2024-03-02,USA,400
168882,C799,Watch,Fashion,200,5,2024-04-30,USA,1000
168883,C533,Laptop,Electronics,800,5,2024-10-18,Australia,4000
168884,C647,Phone,Electronics,600,4,2024-12-27,India,2400
168885,C048,Bag,Fashion,50,4,2024-01-30,UK,200
168886,C081,Headphones,Electronics,80,1,2024-06-02,India,80
168887,C337,Tablet,Electronics,300,4,2024-12-12,UK,1200
168888,C973,Shoes,Fashion,120,2,2024-02-13,Germany,240
168889,C701,Tablet,Electronics,300,5,2024-08-03,Canada,1500
168890,C640,Laptop,Electronics,800,1,2024-01-04,USA,800
168891,C821,Watch,Fashion,200,2,2024-09-29,USA,400
168892,C109,Jacket,Fashion,150,3,2024-08-05,India,450
168893,C438,Tablet,Electronics,300,3,2024-03-14,India,900
168894,C383,Headphones,Electronics,80,4,2024-07-15,UK,320
168895,C190,Jacket,Fashion,150,4,2024-02-25,USA,600
168896,C359,Phone,Electronics,600,2,2024-05-30,Australia,1200
168897,C205,Laptop,Electronics,800,3,2024-06-17,USA,2400
168898,C618,Phone,Electronics,600,2,2024-01-30,France,1200
168899,C363,Shoes,Fashion,120,4,2024-03-02,India,480
168900,C484,Phone,Electronics,600,4,2024-04-03,USA,2400
168901,C935,Jacket,Fashion,150,2,2024-04-08,USA,300
168902,C956,Jacket,Fashion,150,1,2024-12-04,USA,150
168903,C881,Phone,Electronics,600,3,2024-04-19,Australia,1800
168904,C801,Watch,Fashion,200,2,2024-04-29,France,400
168905,C955,Tablet,Electronics,300,4,2024-11-17,France,1200
168906,C156,Laptop,Electronics,800,1,2024-02-26,Germany,800
168907,C855,Watch,Fashion,200,4,2024-04-20,Germany,800
168908,C912,Tablet,Electronics,300,3,2024-09-08,USA,900
168909,C264,Jacket,Fashion,150,2,2024-09-22,USA,300
168910,C463,Watch,Fashion,200,1,2024-06-07,Australia,200
168911,C690,Shoes,Fashion,120,4,2024-02-10,Germany,480
168912,C163,Shoes,Fashion,120,3,2024-03-25,India,360
168913,C529,Watch,Fashion,200,4,2024-11-09,USA,800
168914,C821,Watch,Fashion,200,1,2024-09-02,Australia,200
168915,C677,Tablet,Electronics,300,5,2024-08-25,France,1500
168916,C397,Watch,Fashion,200,1,2024-10-14,India,200
168917,C433,Shoes,Fashion,120,1,2024-07-17,Germany,120
168918,C051,Headphones,Electronics,80,3,2024-08-07,USA,240
168919,C712,Phone,Electronics,600,4,2024-05-06,France,2400
168920,C077,Headphones,Electronics,80,1,2024-06-03,India,80
168921,C524,Jacket,Fashion,150,5,2024-12-04,Germany,750
168922,C632,Bag,Fashion,50,4,2024-01-02,UK,200
168923,C295,Shoes,Fashion,120,5,2024-09-24,India,600
168924,C689,Watch,Fashion,200,1,2024-08-31,Germany,200
168925,C352,Jacket,Fashion,150,3,2024-12-23,USA,450
168926,C027,Phone,Electronics,600,5,2024-10-07,USA,3000
168927,C340,Watch,Fashion,200,5,2024-08-29,Australia,1000
168928,C473,Watch,Fashion,200,3,2024-02-20,India,600
168929,C1000,Phone,Electronics,600,1,2024-07-28,UK,600
168930,C953,Phone,Electronics,600,4,2024-09-17,Australia,2400
168931,C596,Laptop,Electronics,800,4,2024-08-31,USA,3200
168932,C758,Watch,Fashion,200,1,2024-01-18,UK,200
168933,C573,Headphones,Electronics,80,1,2024-02-21,Australia,80
168934,C427,Tablet,Electronics,300,3,2024-06-25,Germany,900
168935,C078,Headphones,Electronics,80,1,2024-09-03,UK,80
168936,C242,Headphones,Electronics,80,4,2024-03-16,France,320
168937,C961,Jacket,Fashion,150,5,2024-06-02,Germany,750
168938,C988,Jacket,Fashion,150,3,2024-07-15,India,450
168939,C204,Bag,Fashion,50,5,2024-07-26,India,250
168940,C356,Laptop,Electronics,800,5,2024-11-19,Germany,4000
168941,C577,Jacket,Fashion,150,5,2024-12-14,Australia,750
168942,C374,Watch,Fashion,200,5,2024-06-29,Germany,1000
168943,C097,Laptop,Electronics,800,4,2024-03-03,Germany,3200
168944,C766,Watch,Fashion,200,4,2024-12-26,France,800
168945,C754,Watch,Fashion,200,4,2024-01-20,France,800
168946,C410,Headphones,Electronics,80,1,2024-04-07,Germany,80
168947,C283,Shoes,Fashion,120,1,2024-10-09,UK,120
168948,C047,Tablet,Electronics,300,4,2024-07-20,Germany,1200
168949,C139,Headphones,Electronics,80,3,2024-11-18,USA,240
168950,C902,Laptop,Electronics,800,3,2024-07-28,USA,2400
168951,C008,Phone,Electronics,600,3,2024-08-06,Canada,1800
168952,C262,Jacket,Fashion,150,1,2024-12-19,India,150
168953,C280,Tablet,Electronics,300,2,2024-09-11,France,600
168954,C306,Shoes,Fashion,120,2,2024-10-22,Canada,240
168955,C834,Shoes,Fashion,120,4,2024-10-20,UK,480
168956,C429,Phone,Electronics,600,5,2024-07-19,India,3000
168957,C552,Headphones,Electronics,80,5,2024-10-17,Germany,400
168958,C660,Shoes,Fashion,120,5,2024-11-27,France,600
168959,C755,Tablet,Electronics,300,4,2024-07-22,France,1200
168960,C915,Tablet,Electronics,300,4,2024-09-07,UK,1200
168961,C291,Jacket,Fashion,150,5,2024-11-01,Germany,750
168962,C529,Shoes,Fashion,120,2,2024-09-04,USA,240
168963,C616,Watch,Fashion,200,1,2024-08-28,Germany,200
168964,C209,Tablet,Electronics,300,3,2024-02-15,Australia,900
168965,C820,Tablet,Electronics,300,5,2024-05-11,France,1500
168966,C809,Tablet,Electronics,300,5,2024-03-16,UK,1500
168967,C769,Laptop,Electronics,800,1,2024-12-27,France,800
168968,C243,Shoes,Fashion,120,2,2024-10-15,UK,240
168969,C427,Watch,Fashion,200,4,2024-10-17,France,800
168970,C645,Jacket,Fashion,150,2,2024-05-08,USA,300
168971,C444,Laptop,Electronics,800,2,2024-01-07,Germany,1600
168972,C578,Laptop,Electronics,800,1,2024-05-17,France,800
168973,C403,Laptop,Electronics,800,1,2024-01-24,India,800
168974,C831,Tablet,Electronics,300,1,2024-06-12,UK,300
168975,C989,Jacket,Fashion,150,3,2024-02-22,India,450
168976,C448,Laptop,Electronics,800,3,2024-04-22,Germany,2400
168977,C483,Jacket,Fashion,150,2,2024-03-01,India,300
168978,C162,Bag,Fashion,50,5,2024-06-30,UK,250
168979,C983,Jacket,Fashion,150,4,2024-04-18,Canada,600
168980,C525,Tablet,Electronics,300,2,2024-07-27,Australia,600
168981,C041,Bag,Fashion,50,5,2024-08-22,Germany,250
168982,C013,Watch,Fashion,200,2,2024-10-18,India,400
168983,C300,Laptop,Electronics,800,2,2024-06-29,Canada,1600
168984,C422,Watch,Fashion,200,5,2024-02-16,USA,1000
168985,C187,Jacket,Fashion,150,1,2024-09-09,Canada,150
168986,C882,Bag,Fashion,50,1,2024-12-04,France,50
168987,C353,Phone,Electronics,600,3,2024-03-14,India,1800
